,SICK_id,Premise,Hypothesis,Modifier,Premise/Hypothesis/Both,Part of Premise/Hypothesis Modified,Ground Truth,GT,Modifier Type,nli-deberta-v3-base,ynie/roberta-large-snli_mnli_fever_anli_R1_R2_R3-nli,pair-classification-decomposable-attention-elmo,CompressedGT
475,168,not every child is hitting a baseball,a child is missing a baseball,not every,Premise,Subject,Neutral,Neutral,Negation,RE,RE,FE,Neutral
476,168,a child is hitting a baseball,not every child is missing a baseball,not every,Hypothesis,Subject,Neutral,Neutral,Negation,FE,Neutral,FE,Neutral
477,168,not every child is hitting a baseball,not every child is missing a baseball,not every,Both,Subject,Neutral,Neutral,Negation,Contradiction,FE,FE,Neutral
478,168,exactly one child is hitting a baseball,a child is missing a baseball,exactly one,Premise,Subject,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
479,168,a child is hitting a baseball,exactly one child is missing a baseball,exactly one,Hypothesis,Subject,Negation|Alternation,Negation,Existential,Contradiction,Neutral,FE,Contradiction
480,168,exactly one child is hitting a baseball,exactly one child is missing a baseball,exactly one,Both,Subject,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
481,168,all but one child is hitting a baseball,a child is missing a baseball,all but one,Premise,Subject,Negation,Negation,Existential,FE,FE,FE,Contradiction
482,168,a child is hitting a baseball,all but one child is missing a baseball,all but one,Hypothesis,Subject,Negation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
483,168,all but one child is hitting a baseball,all but one child is missing a baseball,all but one,Both,Subject,Negation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
484,168,everyone of child is hitting a baseball,a child is missing a baseball,everyone of,Premise,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
485,168,a child is hitting a baseball,everyone of child is missing a baseball,everyone of,Hypothesis,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
486,168,everyone of child is hitting a baseball,everyone of child is missing a baseball,everyone of,Both,Subject,Negation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
487,168,no child is hitting a baseball,a child is missing a baseball,no,Premise,Subject,FE,FE,Negation,Neutral,Neutral,FE,FE
488,168,a child is hitting a baseball,no child is missing a baseball,no,Hypothesis,Subject,Neutral,Neutral,Negation,Neutral,FE,FE,Neutral
489,168,no child is hitting a baseball,no child is missing a baseball,no,Both,Subject,Negation,Negation,Negation,Contradiction,FE,FE,Contradiction
490,168,green child is hitting a baseball,a child is missing a baseball,green,Premise,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
491,168,a child is hitting a baseball,green child is missing a baseball,green,Hypothesis,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
492,168,green child is hitting a baseball,green child is missing a baseball,green,Both,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
493,168,happy child is hitting a baseball,a child is missing a baseball,happy,Premise,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
494,168,a child is hitting a baseball,happy child is missing a baseball,happy,Hypothesis,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
495,168,happy child is hitting a baseball,happy child is missing a baseball,happy,Both,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
496,168,sad child is hitting a baseball,a child is missing a baseball,sad,Premise,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
497,168,a child is hitting a baseball,sad child is missing a baseball,sad,Hypothesis,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
498,168,sad child is hitting a baseball,sad child is missing a baseball,sad,Both,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
499,168,good child is hitting a baseball,a child is missing a baseball,good,Premise,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
500,168,a child is hitting a baseball,good child is missing a baseball,good,Hypothesis,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
501,168,good child is hitting a baseball,good child is missing a baseball,good,Both,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
502,168,bad child is hitting a baseball,a child is missing a baseball,bad,Premise,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
503,168,a child is hitting a baseball,bad child is missing a baseball,bad,Hypothesis,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
504,168,bad child is hitting a baseball,bad child is missing a baseball,bad,Both,Subject,Alternation,Alternation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
508,168,a child is not hitting a baseball,a child is not missing a baseball,not,Both,Verb,Negation|Alternation,Negation,Negation,Contradiction,FE,FE,Contradiction
509,168,a child is abnormally hitting a baseball,a child is missing a baseball,abnormally,Premise,Verb,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
510,168,a child is hitting a baseball,a child is abnormally missing a baseball,abnormally,Hypothesis,Verb,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
511,168,a child is abnormally hitting a baseball,a child is abnormally missing a baseball,abnormally,Both,Verb,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
512,168,a child is elegantly hitting a baseball,a child is missing a baseball,elegantly,Premise,Verb,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
513,168,a child is hitting a baseball,a child is elegantly missing a baseball,elegantly,Hypothesis,Verb,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
514,168,a child is elegantly hitting a baseball,a child is elegantly missing a baseball,elegantly,Both,Verb,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
515,168,a child is always hitting a baseball,a child is missing a baseball,always,Premise,Verb,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
516,168,a child is hitting a baseball,a child is always missing a baseball,always,Hypothesis,Verb,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
517,168,a child is always hitting a baseball,a child is always missing a baseball,always,Both,Verb,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
518,168,a child is never hitting a baseball,a child is missing a baseball,never,Premise,Verb,FE,FE,Universal,Neutral,FE,FE,FE
519,168,a child is hitting a baseball,a child is never missing a baseball,never,Hypothesis,Verb,RE,RE,Universal,RE,RE,FE,RE
520,168,a child is never hitting a baseball,a child is never missing a baseball,never,Both,Verb,Neutral,Neutral,Universal,Contradiction,FE,FE,Neutral
522,168,A child is hitting a good baseball,"A child is missing a baseball
",good,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
523,168,A child is hitting a baseball,A child is missing a good baseball,good,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
524,168,A child is hitting a good baseball,A child is missing a good baseball,good,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
525,168,A child is hitting all but one baseball,"A child is missing a baseball
",all but one,Premise,Object,FE,FE,Existential,FE,FE,FE,FE
526,168,A child is hitting a baseball,A child is missing all but one baseball,all but one,Hypothesis,Object,RE,RE,Existential,Contradiction,Neutral,FE,RE
527,168,A child is hitting all but one baseball,A child is missing all but one baseball,all but one,Both,Object,Neutral,Neutral,Existential,Contradiction,Contradiction,FE,Neutral
528,168,A child is hitting every baseball,"A child is missing a baseball
",every,Premise,Object,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
529,168,A child is hitting a baseball,A child is missing every baseball,every,Hypothesis,Object,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
530,168,A child is hitting every baseball,A child is missing every baseball,every,Both,Object,Negation|Alternation,Negation,Universal,Contradiction,Contradiction,FE,Contradiction
531,168,A child is hitting a bad baseball,"A child is missing a baseball
",bad,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,FE,FE,Contradiction
532,168,A child is hitting a baseball,A child is missing a bad baseball,bad,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
533,168,A child is hitting a bad baseball,A child is missing a bad baseball,bad,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
534,168,A child is hitting a green baseball,"A child is missing a baseball
",green,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
535,168,A child is hitting a baseball,A child is missing a green baseball,green,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
536,168,A child is hitting a green baseball,A child is missing a green baseball,green,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
537,168,A child is hitting a happy baseball,"A child is missing a baseball
",happy,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
538,168,A child is hitting a baseball,A child is missing a happy baseball,happy,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
539,168,A child is hitting a happy baseball,A child is missing a happy baseball,happy,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
540,168,A child is hitting a an abnormal baseball,"A child is missing a baseball
",an abnormal,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
541,168,A child is hitting a baseball,A child is missing a an abnormal baseball,an abnormal,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
542,168,A child is hitting a an abnormal baseball,A child is missing a an abnormal baseball,an abnormal,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
543,168,A child is hitting a sad baseball,"A child is missing a baseball
",sad,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
544,168,A child is hitting a baseball,A child is missing a sad baseball,sad,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
545,168,A child is hitting a sad baseball,A child is missing a sad baseball,sad,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
546,168,A child is hitting no baseball,"A child is missing a baseball
",no,Premise,Object,FE,FE,Negation,FE,FE,FE,FE
547,168,A child is hitting a baseball,A child is missing no baseball,no,Hypothesis,Object,RE,RE,Negation,Neutral,Neutral,FE,RE
548,168,A child is hitting no baseball,A child is missing no baseball,no,Both,Object,Neutral,Neutral,Negation,Contradiction,Contradiction,FE,Neutral
549,168,A child is hitting some baseball,"A child is missing a baseball
",some,Premise,Object,Negation|Alternation,Negation,Existential,Contradiction,Neutral,FE,Contradiction
550,168,A child is hitting a baseball,A child is missing some baseball,some,Hypothesis,Object,Negation|Alternation,Negation,Existential,Neutral,Neutral,FE,Contradiction
551,168,A child is hitting some baseball,A child is missing some baseball,some,Both,Object,Negation|Alternation,Negation,Existential,Contradiction,Neutral,FE,Contradiction
552,168,A child is hitting exactly one baseball,"A child is missing a baseball
",exactly one,Premise,Object,Negation|Alternation,Negation,Existential,Contradiction,Neutral,FE,Contradiction
553,168,A child is hitting a baseball,A child is missing exactly one baseball,exactly one,Hypothesis,Object,Negation|Alternation,Negation,Existential,Contradiction,Neutral,FE,Contradiction
554,168,A child is hitting exactly one baseball,A child is missing exactly one baseball,exactly one,Both,Object,Negation|Alternation,Negation,Existential,Contradiction,Contradiction,FE,Contradiction
555,168,A child is hitting a an elegant baseball,"A child is missing a baseball
",an elegant,Premise,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
556,168,A child is hitting a baseball,A child is missing a an elegant baseball,an elegant,Hypothesis,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Neutral,FE,Contradiction
557,168,A child is hitting a an elegant baseball,A child is missing a an elegant baseball,an elegant,Both,Object,Negation|Alternation,Negation,Adjectives/Adverbs,Contradiction,Contradiction,FE,Contradiction
558,211,two dogs are playing by a tree,two dogs are playing by a plant,NONE,NONE,NONE,FE,FE,No Modifiers,FE,FE,FE,FE
559,211,every two dogs are playing by a tree,two dogs are playing by a plant,every,Premise,Subject,FE,FE,Universal,FE,FE,FE,FE
560,211,two dogs are playing by a tree,every two dogs are playing by a plant,every,Hypothesis,Subject,Neutral,Neutral,Universal,Neutral,Neutral,FE,Neutral
561,211,every two dogs are playing by a tree,every two dogs are playing by a plant,every,Both,Subject,RE,RE,Universal,FE,FE,FE,RE
562,211,some two dogs are playing by a tree,two dogs are playing by a plant,some,Premise,Subject,FE,FE,Existential,FE,FE,FE,FE
563,211,two dogs are playing by a tree,some two dogs are playing by a plant,some,Hypothesis,Subject,FE,FE,Existential,Neutral,FE,FE,FE
564,211,some two dogs are playing by a tree,some two dogs are playing by a plant,some,Both,Subject,RE,RE,Existential,FE,FE,FE,RE
565,211,at least two dogs are playing by a tree,two dogs are playing by a plant,at least,Premise,Subject,FE,FE,Existential,FE,FE,FE,FE
566,211,two dogs are playing by a tree,at least two dogs are playing by a plant,at least,Hypothesis,Subject,FE,FE,Existential,FE,FE,FE,FE
